"","HOME","ROAD","GAME.DATE","SPREAD","H.PTS","R.PTS","Diff","sprError","VegDiffPred","VegHPred","VegRPred","PredDifflm01","PredDifflm02","PredHlm01","PredHlm02","PredRlm01","PredRlm02","dpcalm","Hpcalm","Rpcalm","PredDiffRF","PredHRF","PredRRF","PredDiffXGB","PredHXGB","PredRXGB","PredDiffglm","PredHglm","PredRglm"
"1059","MIA","BKN",2015-12-28,-7.5,105,111,6,13.5,-7.10333017226983,101.442105838797,94.334699470508,-9.55552398698105,-9.38503006724719,101.291922982774,101.096950660394,93.432224312843,93.6869487140532,-10.6946651580316,101.834463447916,93.8687850470512,-9.19994897959183,103.126306122449,94.6009047619048,-9.26958751678467,105.046493530273,94.5456924438477,-8.92355297551356,103.037159364684,96.3424490022959
"1060","NYK","DET",2015-12-29,1.5,108,96,-12,-13.5,1.62234849691101,98.7408795074822,100.425292063,1.01836579410544,0.840638688024268,101.210067897227,100.236186369366,104.054866223794,104.562620984151,-0.944764863182168,102.814694783916,102.816558343364,-2.1488231292517,100.123721088435,102.726006802721,-2.95916199684143,100.782371520996,103.521835327148,-2.04707005179382,101.855526113867,101.16266983496
"1062","NOP","DET",2016-01-21,-2.5,115,99,-16,-13.5,-2.25573091161381,104.388898200232,102.130657988897,1.23460144821352,1.47245962604952,102.424181272985,102.998463079631,104.723425757077,103.720512458799,0.227784256387641,103.933525316284,104.78168311872,0.152238095238095,104.192170068027,105.191523809524,1.99070227146149,104.233779907227,105.016220092773,-0.721264131570793,104.159492627889,103.134062747134
"1063","PHX","ATL",2016-01-23,10.5,98,95,-3,-13.5,10.3480271660919,96.7763512665259,107.24675576659,2.82110063450122,3.22805567196045,102.917431781512,101.063898412817,106.834548026967,106.369553588447,3.72640006722541,101.86811471024,105.50423806741,3.85578231292517,100.514782312925,105.522802721088,4.57352781295776,99.0040512084961,104.02906036377,2.81637630258179,101.494285372698,104.562651080858
"1069","NOP","NYK",2016-03-28,5.5,99,91,-8,-13.5,5.50042790543584,98.9864455376018,104.566895025894,-3.94968203436714,-3.38172798001567,103.491444591636,102.597177662858,99.886505699637,99.1945720778409,-1.88314372066524,102.776103220585,101.018195449584,-1.72150680272109,103.316659863946,101.96637414966,-1.68986511230469,103.911834716797,101.59423828125,-1.55162040952135,103.084844226584,101.89304582433
"1077","LAL","ORL",2017-01-08,-2.5,111,95,-16,-13.5,-2.25573091161381,109.791350862862,107.49037947029,-4.97922557429531,-5.15159878077603,109.835339123646,109.673271902152,103.514502499994,102.540911699117,-3.16499169418344,108.520812694872,104.645415473228,-2.53216666666667,110.02637414966,104.349948979592,0.380322843790054,111.920722961426,102.659523010254,-2.36668974075296,108.059319016114,104.215612356807
"1081","CHA","PHI",2017-02-13,-7.5,99,105,6,13.5,-7.10333017226983,110.282482923101,103.105152803696,-7.20805305435722,-7.13918865156739,109.243472856294,109.791464607875,103.501098173617,104.64260791525,-7.37427541010834,109.634520105622,103.874716403793,-7.64372789115646,108.960823129252,104.859908163265,-1.66613006591797,112.327972412109,104.348663330078,-5.80583540305682,108.754894986688,103.45550743692
"1088","CHA","MIL",2017-03-28,-3.5,108,118,10,13.5,-3.22525076374501,101.442105838797,98.2326787297027,-5.66639658128681,-5.67418798299145,105.725449006941,105.267653113265,100.325375973424,101.697660197321,-4.06344256736775,106.074949345892,101.539268405004,-4.65748299319728,105.409210884354,101.906544217687,-3.5402557849884,104.144432067871,99.7302322387695,-2.79429173172285,106.450049649175,102.426755486218
"1092","PHX","SAC",2013-11-20,-6,106,113,7,13,-5.64905039407303,101.687671868917,96.0400653964057,-7.7023073222311,-8.72187181063753,100.497793877501,99.9906594203144,93.5719639933248,93.9589679718199,-7.59844741628293,99.4928200166279,93.7431287316277,-10.3308707482993,99.4380408163265,93.9282108843538,-8.83296871185303,99.9241714477539,94.0366592407227,-7.63048788097003,100.607277895761,95.9295112785265
"1093","CHA","BOS",2013-11-25,-3,86,96,10,13,-2.74049083767941,94.56625699545,91.8984624335113,-7.95081339427808,-6.96407370313037,92.1667184207655,93.3772624997563,86.1995774338812,86.3995704218647,-7.50225274457673,93.2505930856242,86.5037988755686,-6.26928911564625,96.1045850340136,88.8385238095238,-7.16037464141846,95.256462097168,90.0522766113281,-4.74471659712962,94.898795158468,91.2279724225115
"1096","NOP","DEN",2013-12-27,-3,105,89,-16,-13,-2.74049083767941,102.424369959275,99.6944209519007,-4.11459193326162,-3.95803658948092,105.733676501901,106.423730840483,100.548125918382,101.155222117036,-2.55813523789907,104.457832363788,101.101672942885,-3.9477074829932,103.226591836735,100.377551020408,-8.27438259124756,103.709739685059,96.7577285766602,-3.07234778248374,103.264594611063,99.813124427982
"1097","PHX","MEM",2014-01-02,-5,91,99,8,13,-4.67953054194182,100.950973778558,96.2836891001054,-3.80298200338837,-4.67888644770014,102.646523173275,101.984457854561,98.3284740105274,99.4967252452351,-4.92371628152032,101.943283962228,98.0014423456542,-7.26459863945578,100.89456462585,96.317574829932,-9.20883560180664,98.4947509765625,97.1791000366211,-5.72431859293258,102.758568090021,98.1926773498113
"1100","SAC","ORL",2014-01-10,-7,103,83,-20,-13,-6.61857024620423,106.598992471308,99.9380446556004,-4.29082156093102,-5.58255575230594,102.715935130323,102.405541664728,98.8189554991222,98.7031333048205,-5.03396257024787,103.535186836908,97.8828543255995,-5.90564965986395,105.619272108844,99.5452244897959,-2.23392224311829,101.987014770508,99.4706573486328,-4.06237517779798,103.520910633826,98.9874321446957
"1102","LAL","CHA",2014-01-31,-3,100,110,10,13,-2.74049083767941,104.388898200232,101.643410581498,0.713110080113029,1.02558191905185,98.880677997301,99.4089921611874,100.365191620468,98.1216425445994,0.0720614237324038,100.033729431613,100.172163845692,-1.39722108843537,97.3656802721089,99.3830272108844,0.461530983448029,96.988151550293,92.9181289672852,-1.25217738689484,101.257649555948,100.179076531026
"1104","CHI","NYK",2014-03-02,-6,109,90,-19,-13,-5.64905039407303,96.2852192062868,90.680343915013,-6.12080278575565,-5.57577266696314,98.6010735462266,97.543543973745,91.5553890168232,92.3168589298791,-6.8118794606973,100.620127851843,92.0819466148784,-4.58993197278912,99.3719251700681,93.1853027210884,-3.05808472633362,95.7656707763672,88.2935333251953,-5.02359628837096,99.9593486220085,94.9792467805685
"1108","SAS","MEM",2014-04-06,-7,112,92,-20,-13,-6.61857024620423,99.2320115677213,92.6293335446103,-9.25783100199538,-8.9441223242202,102.646202104902,101.576780771933,93.3606087428871,92.400831297087,-8.96644126646689,102.040270636561,93.4483468907306,-8.8190544217687,102.682891156463,93.1061020408164,-10.1761608123779,98.8027114868164,86.8513641357422,-7.17236885267984,103.04682961098,95.523221102087
"1114","PHI","BOS",2014-12-15,5,87,105,18,13,5.01566797937023,99.9687096580799,105.054142433293,6.16186014719704,4.64737598379111,100.383037126615,99.332941704887,105.888870443366,106.127472096075,4.88758552037787,100.093307161464,105.099779162336,5.24436394557823,98.7303809523809,104.120942176871,7.92959260940552,97.9036178588867,102.5107421875,3.58873498113426,100.02383772543,103.320102755087
"1116","CHA","MIL",2014-12-29,-3,94,104,10,13,-2.74049083767941,100.950973778558,98.2326787297027,-1.0916323033721,-3.43569022770678,97.6490437461578,98.2296410533707,96.6321581035111,96.445654919804,-0.0170338492363774,97.4526180336546,97.0623728663644,1.4847074829932,95.6065714285714,96.6616156462585,8.90433120727539,95.3498458862305,89.505973815918,0.443837094868038,98.9306435462493,98.456659952771
"1117","OKC","GSW",2015-01-16,1,127,115,-12,-13,1.13758857084541,108.317954682144,109.439369099887,6.73643034777462,7.19871357454796,99.1913172900178,99.0681414372375,106.049652112006,105.234249063837,7.07851622104673,99.479102528216,106.017227309205,9.46775170068027,100.932850340136,108.788976190476,5.85620498657227,100.456245422363,111.91138458252,5.50315975433811,100.447549987043,104.244566642811
"1118","TOR","NOP",2015-01-18,-11,93,95,2,13,-10.4966496547291,108.072388652025,97.5018076186037,-5.00395219200202,-4.89015083073921,104.298117414267,104.433414829056,99.7706999374344,100.20951415588,-4.76415582983391,104.956687629433,99.3063648478583,-7.81478911564627,105.003054421769,100.287486394558,-2.43012475967407,105.899070739746,100.837226867676,-4.22141257345002,104.676869287294,99.8534056996886
"1119","IND","NYK",2015-01-29,-8,103,82,-21,-13,-7.58809009833544,98.0041814171236,90.4367202113133,-6.89353282022777,-7.12067320606459,95.9681979396004,95.791245541821,91.6709966045373,91.2529508022347,-6.05765702787668,96.2493600486702,92.1451638174637,-5.18072108843537,95.0780272108844,93.8508095238095,-3.68009567260742,97.2573547363281,85.1451873779297,-4.02193190534018,96.9301847883053,95.7191586317149
"1121","PHI","MIN",2015-01-30,4,103,94,-9,-13,4.04614812723903,94.8118230255695,98.9635498408017,-0.153235618807729,-1.29060966158616,96.4119697804781,95.9169800640093,96.5940952170219,97.1646764324985,0.453292084035413,96.0283783187003,96.5948211442226,-1.322,97.7626938775511,96.1718809523809,-0.780133724212646,92.8340454101562,97.723747253418,-0.535416528832618,97.057949173093,97.3970599463202
"1122","TOR","MIL",2015-02-02,-6,75,82,7,13,-5.64905039407303,104.634464230351,98.9635498408017,-6.13565542640009,-8.35224345715564,105.487166614693,106.891493839914,100.718302058998,100.225851381419,-4.59251423651552,105.768174192117,100.890354377253,-5.2109693877551,101.371802721088,100.867972789116,-6.10495185852051,104.946952819824,102.474708557129,-3.66447638064417,105.360755410142,100.511086374517
"1123","DET","MIA",2015-02-03,-4,108,91,-17,-13,-3.71001068981062,94.3206909653304,90.680343915013,-3.06634690633341,-3.40810894977189,96.4447150562025,96.9584385386493,92.3164817446721,93.2179064170296,-2.53265674555518,95.6446834277831,92.3154438370392,-0.764102040816327,94.3032993197279,95.4950034013606,0.903318643569946,97.6716232299805,93.5112991333008,-1.7156388404336,96.6825874639137,95.4642913469401
"1129","CLE","BKN",2015-03-18,-12,117,92,-25,-13,-11.4661695068603,109.791350862862,98.2326787297027,-7.49638481130169,-7.48087291777697,105.377295805419,105.286606979109,96.8624506637699,96.8977948347784,-8.53377423847989,104.775919979685,96.1974858181146,-9.88328571428571,106.115884353741,97.9523265306123,-6.85236358642578,109.337272644043,97.3917770385742,-7.15648484068043,104.599214870084,97.737305484081
"1130","MIA","CHI",2015-04-09,-2,78,89,11,13,-1.7709709855482,97.5130493568845,95.796441692706,3.39449051058908,3.73917655380873,94.3673685420449,95.497747185011,97.925000374229,98.801259658597,1.87771867818307,93.9699220991038,97.1476178244675,2.45056802721088,97.5065578231293,98.344581632653,5.30255603790283,95.186882019043,95.1798248291016,-0.0951056587173493,96.9277506718165,98.0839701408497
"1134","SAS","MIL",2015-12-02,-12,95,70,-25,-13,-11.4661695068603,99.4775775978408,88.0004831743166,-14.091723018274,-15.0796899736583,100.970438366344,99.8664472686173,88.4272749746135,89.3382006812091,-14.1015400680279,102.022188884473,88.5858995655607,-15.3190204081633,100.458469387755,90.4026360544218,-11.9711389541626,104.250686645508,90.504264831543,-10.5116998295468,101.324678956613,93.3011394995951
"1138","PHX","NOP",2015-12-18,-3,104,88,-16,-13,-2.74049083767941,108.317954682144,105.541389840693,-4.54350832951626,-4.97879797615027,108.441043697069,108.654317841944,104.464812521705,105.59125276118,-5.28103902505975,107.466042187637,103.045711170602,-3.47885034013605,105.705598639456,105.159051020408,-2.91147708892822,109.51880645752,104.128189086914,-4.71073504429221,107.30934010803,103.660591581037
"1144","NOP","DEN",2016-03-31,7,101,95,-6,-13,6.95470768363264,99.9687096580799,107.003132062891,-3.18818532558282,-2.33026618665046,103.479697477248,103.246956910988,102.896131107935,102.01845782736,-2.36948403158765,103.585795643677,102.969080734709,-2.31356802721088,106.905510204082,106.92819047619,-5.14751625061035,106.075622558594,103.604904174805,-1.7213608181992,104.166896746131,103.027034545135
"1145","DEN","OKC",2016-04-05,9,102,124,22,13,8.89374738789505,104.143332170112,113.093724655383,6.40831963390698,6.27607882472561,103.351134297366,103.226300680477,110.142449883987,109.571597362888,5.2897869094036,104.620053239311,109.411677298874,6.98537074829932,106.567605442177,114.000418367347,5.2876615524292,104.61319732666,108.566177368164,3.27173949389595,104.09896724849,106.100805439643
"1151","POR","ORL",2017-01-13,-7,109,115,6,13,-6.61857024620423,110.282482923101,103.592400211095,-4.50682165976655,-4.86874738985469,111.208368810843,110.98719715602,104.144404534296,104.61708644436,-4.76966772908875,109.954788561696,104.182061066734,-4.15611904761905,109.421530612245,102.577969387755,-3.85067057609558,110.686027526855,104.055061340332,-4.93664414361571,109.319462114621,103.41897056836
"1157","ORL","TOR",2017-02-03,5,102,94,-8,-13,5.01566797937023,100.950973778558,106.028637248092,5.45804394246086,6.00954396239239,102.834554996232,102.744306586602,107.534373319877,107.294714965081,5.17800740841266,103.034466814298,107.201242571702,5.71660204081633,102.557054421769,105.911670068027,4.92287158966064,103.371406555176,106.990653991699,3.16806472485864,103.678682852321,106.186652313912
"1158","GSW","CHI",2017-02-08,-18,123,92,-31,-13,-17.2832886196475,120.105124127882,102.617905396297,-12.351797721992,-12.3627428503565,119.168837580279,120.725583336285,108.599045979558,108.102892917468,-12.1544245377068,120.065627885234,108.272624868006,-10.7654727891156,118.941612244898,105.490911564626,-7.76456069946289,114.896362304688,109.009666442871,-9.90034242795654,115.122074062122,105.862983439461
"1159","LAL","BOS",2017-03-03,7,95,115,20,13,6.95470768363264,105.862294380949,112.850100951683,3.20173541679817,3.20293076893938,107.470019877157,107.675507091347,110.24874548416,110.419200720601,4.28619073822414,107.040204619772,109.622725982465,5.63114965986395,108.28480952381,107.172853741497,7.03477239608765,110.689933776855,104.378311157227,3.29827859542907,106.130920527998,107.754010730186
"1167","ATL","LAC",2013-12-04,2.5,107,97,-10,-12.5,2.59186834904222,100.950973778558,103.592400211095,2.54668165686489,2.5406374648273,100.032708493444,99.5862327842506,103.638304291947,103.503010591,1.28101329831642,99.996906654812,102.385707702707,2.05604761904762,97.9804421768707,103.47443537415,4.74200105667114,101.137481689453,103.491752624512,0.903713371886342,100.696448629854,102.473537430741
"1176","ATL","MIA",2014-01-20,5.5,121,114,-7,-12.5,5.50042790543584,98.2497474472431,103.836023914795,1.80950275199626,1.90582693331975,99.7823536785549,99.6306931476677,98.9626499289327,98.7001262233898,1.42541683034685,100.166398469998,99.0509082620382,4.18035714285714,100.892537414966,99.8238945578232,3.42863154411316,101.016403198242,97.3923110961914,0.979739966085421,101.390769298179,100.493423223703
"1177","SAS","OKC",2014-01-22,-6.5,105,111,6,12.5,-6.13381032013863,105.862294380949,99.6944209519007,-1.97335420599678,-1.70320703224432,105.834236915726,104.775985542804,101.69163631228,101.188095902866,-2.35689583682397,103.629380821587,100.817543935228,-4.77234693877551,105.562476190476,102.047792517007,-2.56439995765686,105.792427062988,101.481071472168,-3.69883900666446,104.79788733344,100.487952830823
"1178","NYK","PHI",2014-01-22,-8.5,106,110,4,12.5,-8.07285002440104,106.844558501427,98.719926137102,-5.73235729274839,-5.41100752058222,102.477553855398,102.061888314152,97.1722360464458,95.352526820251,-6.02499601326172,101.662492464102,96.5004543997317,-7.34162925170068,102.543319727891,95.4984421768707,-6.52155733108521,102.122207641602,95.1993179321289,-5.98424392402009,102.339453437032,97.9513196889169
"1185","MIN","TOR",2014-03-09,-5.5,104,111,7,12.5,-5.16429046800742,107.090124531547,101.887034285198,-3.45319064052669,-3.01342038811844,107.640022116624,107.35116868977,105.600431311212,104.881396503299,-3.59901278364815,107.060713158341,104.027060392558,-1.65098299319728,103.238993197279,104.911806122449,-5.6920371055603,106.538146972656,98.1850204467773,-2.63788568506831,104.876796430445,102.62272156944
"1194","ORL","CHA",2015-01-03,-4.5,90,98,8,12.5,-4.19477061587622,96.5307852364063,92.3857098409107,-4.64172525098178,-4.20039129701629,95.8826532016675,97.3085989487832,91.3137978553968,91.7412882948242,-3.87625746789652,95.7303970514474,92.0443692650386,-6.19466326530612,96.7694489795918,93.8909795918367,-3.20511722564697,94.9112548828125,96.2468872070312,-3.99791443306095,98.498403104923,95.352185651516
"1199","UTA","MIN",2015-03-23,-10.5,104,106,2,12.5,-10.0118897286635,96.7763512665259,86.7823646558183,-10.5895510257192,-12.1034291667196,100.848600988344,100.144525383704,91.54608823646,91.7877439365686,-9.97099126659549,100.768243283033,92.0854011274176,-9.46257823129252,97.7450272108844,88.207850340136,-6.82907438278198,100.753051757812,84.0864181518555,-7.47781322176648,101.09639130502,94.7949923825948
